Name,FAMACHA,Mean_R,Mean_G,Mean_B,Median_R,Median_G,Median_B,Std_R,Std_G,Std_B
270_640x640img228_2.jpg,0,166.02,124.28,147.12,178.0,127.0,155.0,54.24,51.71,54.75
270_640x640img108_2.jpg,0,205.21,159.57,175.02,218.0,161.0,179.0,40.57,41.92,42.91
180_640x640img107_3.jpg,1,177.72,156.87,172.07,182.0,151.0,170.0,67.15,62.63,60.83
90_640x640img131_2.jpg,0,138.51,117.95,126.52,137.0,104.0,113.0,85.25,83.0,81.78
180_640x640img178_2.jpg,0,105.43,68.67,68.39,89.0,57.0,52.0,68.5,52.25,53.34
270_640x640img68_3.jpg,1,140.87,93.77,102.99,152.0,85.0,94.0,51.62,46.94,52.22
90_640x640img98_3.jpg,1,122.47,101.35,114.17,110.0,101.0,116.0,60.5,45.56,49.82
90_640x6402023-09-13&25_1.jpg,0,91.9,85.5,87.2,79.0,78.0,80.0,59.65,52.53,52.17
180_640x640img42_2.jpg,0,124.1,93.72,104.78,126.0,97.0,104.0,76.92,54.69,56.44
270_640x640img117_3.jpg,1,155.95,102.91,116.74,172.0,105.0,121.0,63.04,49.25,53.84
180_640x640img200_2.jpg,0,162.63,112.24,104.71,177.0,114.0,100.0,79.6,59.28,56.13
180_640x640img81_4.jpg,1,177.12,133.82,139.58,204.0,138.0,145.0,65.2,57.12,58.26
90_640x640img281_2.jpg,0,121.0,75.59,85.31,124.0,68.0,80.0,48.68,43.95,47.23
90_640x640img142_2.jpg,0,152.57,123.41,119.04,171.0,123.0,117.0,69.88,63.12,60.17
270_640x640img104_3.jpg,1,113.58,68.75,77.48,111.0,68.0,77.0,72.18,47.95,52.48
270_640x640img258_3.jpg,1,78.37,55.87,73.45,81.0,58.0,78.0,37.76,28.93,34.12
180_640x640img252_3.jpg,1,157.66,114.71,114.84,172.0,111.0,111.0,50.76,51.02,52.08
90_640x640img75_4.jpg,1,142.87,121.37,116.59,141.0,118.0,113.0,70.97,65.1,64.51
180_640x640img113_4.jpg,1,135.21,105.68,102.64,114.0,86.0,79.0,67.06,53.74,54.45
270_640x640img85_1.jpg,0,96.57,61.8,66.12,89.0,54.0,57.0,51.28,32.8,34.61
90_640x640img164_4.jpg,1,103.39,87.81,92.93,94.0,79.0,80.0,54.28,41.42,40.4
90_640x640img185_5.jpg,1,122.84,114.44,120.76,114.0,105.0,109.0,65.08,60.34,62.76
180_640x640img251_1.jpg,0,107.66,76.01,77.01,108.0,70.0,70.0,56.09,46.18,46.14
180_640x640img152_3.jpg,1,180.36,150.27,150.74,198.0,157.0,158.0,64.1,49.96,48.49
270_640x640img89_5.jpg,1,159.68,147.69,144.72,182.0,165.0,160.0,76.24,72.61,73.65
270_640x6402023-09-13&30_1.jpg,0,93.0,82.75,76.67,60.0,61.0,59.0,65.86,52.0,46.45
90_640x640img118_3.jpg,1,156.25,101.42,108.05,180.0,108.0,115.0,69.22,48.89,52.51
270_640x640img251_1.jpg,0,107.76,76.01,76.96,108.0,70.0,69.0,56.0,46.16,46.13
270_640x640img29_3.jpg,1,144.32,101.2,105.29,144.0,104.0,110.0,74.33,51.62,55.12
90_640x640img108_2.jpg,0,205.21,159.49,174.97,218.0,161.0,179.0,40.51,41.93,42.94
90_640x640img80_4.jpg,1,172.09,129.55,125.48,207.0,138.0,133.0,75.84,65.51,66.54
90_640x640img269_3.jpg,1,77.86,64.43,68.62,68.0,58.0,63.0,39.3,23.73,19.26
180_640x6402023-09-13&997_1.jpg,0,133.56,107.11,103.54,117.0,94.0,87.0,71.96,65.41,67.34
270_640x640img33_4.jpg,1,155.89,135.6,139.3,178.0,146.0,151.0,67.01,58.42,62.03
270_640x640img70_4.jpg,1,209.99,172.81,171.21,236.0,187.0,186.0,59.32,57.1,57.85
180_640x640img69_3.jpg,1,169.78,124.65,118.83,194.0,128.0,121.0,62.57,53.51,53.28
270_640x640img227_4.jpg,1,182.89,158.15,176.15,188.0,169.0,190.0,45.5,52.54,55.24
270_640x640img102_4.jpg,1,105.43,90.64,104.56,80.0,69.0,79.0,57.42,49.19,53.47
180_640x640img259_2.jpg,0,162.48,134.05,158.28,172.0,140.0,169.0,57.39,52.36,55.0
90_640x640img276_2.jpg,0,100.02,76.88,79.51,99.0,67.0,70.0,55.48,46.98,44.93
270_640x640img219_4.jpg,1,134.13,98.39,85.75,135.0,91.0,76.0,76.6,56.43,49.13
180_640x640img53_2.jpg,0,135.72,80.16,82.72,151.0,76.0,79.0,62.95,49.29,52.18
270_640x640img144_2.jpg,0,156.14,129.52,128.81,162.0,134.0,132.0,64.1,53.59,52.67
270_640x640img32_3.jpg,1,160.38,114.36,118.76,177.0,123.0,127.0,67.01,50.82,51.48
90_640x640img257_3.jpg,1,155.62,114.98,129.86,170.0,118.0,135.0,41.61,44.75,47.25
180_640x640img225_5.jpg,1,106.97,105.81,114.6,106.0,103.0,104.0,61.95,61.45,66.77
90_640x640img211_3.jpg,1,101.85,90.82,93.64,89.0,82.0,84.0,64.9,54.0,54.15
180_640x640img25_1.jpg,0,120.78,69.69,73.27,124.0,60.0,66.0,52.52,46.1,45.6
90_640x640img61_3.jpg,1,199.85,152.99,149.01,224.0,165.0,160.0,58.51,58.61,60.84
90_640x640img275_2.jpg,0,95.24,82.85,90.11,94.0,73.0,78.0,52.21,52.05,52.91
270_640x640img4_4.jpg,1,98.46,86.37,82.85,89.0,76.0,70.0,63.74,54.93,53.21
90_640x640img2_4.jpg,1,159.62,148.61,146.21,181.0,165.0,163.0,77.09,71.19,71.12
180_640x640img131_2.jpg,0,138.35,117.95,126.38,137.0,104.0,113.0,85.35,83.02,81.86
90_640x640img49_3.jpg,1,157.58,113.53,117.75,169.0,105.0,109.0,61.99,55.71,57.46
180_640x640img263_1.jpg,0,170.42,117.2,140.83,180.0,118.0,143.0,44.03,53.19,54.66
270_640x640img254_2.jpg,0,134.47,97.21,118.14,127.0,86.0,111.0,51.87,54.26,57.17
90_640x640img51_3.jpg,1,183.83,118.71,126.39,202.0,117.0,126.0,56.63,54.07,56.41
270_640x640img20_4.jpg,1,119.26,115.89,113.36,113.0,108.0,102.0,65.59,65.44,64.41
270_640x6402023-09-13&20_2.jpg,0,120.4,108.48,110.81,124.0,103.0,101.0,39.79,40.66,45.23
270_640x640img182_2.jpg,0,94.19,59.34,57.07,89.0,56.0,55.0,43.97,31.01,30.13
90_640x640img40_1.jpg,0,125.76,71.34,72.12,137.0,64.0,63.0,57.95,45.83,46.98
180_640x640img135_3.jpg,1,89.7,78.02,79.41,79.0,76.0,77.0,34.41,18.97,17.99
270_640x640img52_3.jpg,1,167.2,128.37,131.37,196.0,133.0,137.0,67.9,58.46,60.72
90_640x6402023-09-13&31_1.jpg,0,110.65,87.2,82.84,117.0,93.0,87.0,45.43,37.94,38.05
90_640x640img187_4.jpg,1,164.13,126.96,119.41,189.0,137.0,127.0,73.28,63.64,65.89
90_640x640img158_3.jpg,1,90.99,71.96,73.26,65.0,53.0,56.0,61.16,47.16,44.91
270_640x640img283_2.jpg,0,153.78,110.22,124.53,161.0,108.0,124.0,55.92,51.01,53.61
90_640x640img94_2.jpg,0,163.79,120.95,129.64,171.0,124.0,133.0,58.1,50.62,51.03
180_640x640img44_3.jpg,1,175.84,130.64,132.67,211.0,137.0,138.0,77.39,66.32,68.81
270_640x640img27_2.jpg,0,115.31,61.39,65.94,118.0,56.0,62.0,52.76,37.55,38.4
90_640x640img109_2.jpg,0,101.48,76.34,82.98,77.0,60.0,65.0,52.27,39.84,42.53
90_640x6402023-09-13&28_1.jpg,0,73.71,55.84,51.78,33.0,35.0,34.0,68.45,49.47,44.73
180_640x640img99_3.jpg,1,146.92,108.73,122.39,163.0,113.0,128.0,54.91,43.52,47.71
270_640x640img202_3.jpg,1,130.3,89.15,93.77,144.0,81.0,85.0,63.17,48.84,50.87
180_640x640img162_4.jpg,1,86.48,72.69,71.44,67.0,56.0,57.0,59.73,47.15,44.24
90_640x640img32_3.jpg,1,160.42,114.41,118.87,177.0,123.0,127.0,66.97,50.81,51.43
270_640x640img23_2.jpg,0,125.85,79.02,73.14,144.0,79.0,72.0,70.53,44.88,42.17
90_640x640img50_4.jpg,1,167.85,148.95,157.8,190.0,158.0,168.0,63.77,60.61,63.75
180_640x640img64_1.jpg,0,112.76,70.02,90.8,119.0,57.0,76.0,54.83,43.62,48.29
180_640x640img148_4.jpg,1,155.06,129.98,130.41,176.0,140.0,135.0,61.52,48.48,44.1
90_640x640img88_5.jpg,1,166.38,143.93,144.15,185.0,163.0,165.0,64.28,63.4,66.19
90_640x640img126_1.jpg,0,112.12,72.34,83.39,114.0,67.0,80.0,51.46,40.42,40.65
180_640x640img214_3.jpg,1,116.69,88.93,77.76,118.0,85.0,71.0,58.58,40.88,36.75
270_640x640img265_2.jpg,0,137.17,118.43,134.37,146.0,114.0,128.0,34.54,39.75,42.05
270_640x6402023-09-13&m46_1.jpg,0,113.44,95.05,86.46,83.0,78.0,74.0,75.15,61.01,56.29
270_640x640img245_2.jpg,0,108.37,79.72,79.25,112.0,82.0,78.0,64.97,48.32,46.22
270_640x640img153_3.jpg,1,143.41,112.47,113.11,152.0,115.0,115.0,70.01,62.93,63.33
270_640x640img151_2.jpg,0,146.4,112.57,109.96,134.0,106.0,103.0,69.92,54.31,53.41
180_640x640img100_3.jpg,1,129.96,95.57,101.99,133.0,97.0,104.0,54.89,39.48,42.68
270_640x6402023-09-13&28_1.jpg,0,73.42,55.75,51.76,33.0,34.0,34.0,68.33,49.43,44.69
90_640x640img223_2.jpg,0,146.08,117.38,142.69,168.0,122.0,152.0,54.11,47.16,50.87
180_640x640img149_2.jpg,0,126.9,94.47,87.75,118.0,92.0,82.0,58.46,45.19,45.32
270_640x640img263_1.jpg,0,170.61,117.2,140.94,180.0,118.0,143.0,43.61,53.18,54.51
270_640x640img49_3.jpg,1,157.6,113.56,117.78,169.0,105.0,109.0,61.98,55.71,57.44
180_640x640img224_2.jpg,0,174.22,123.51,142.14,196.0,128.0,154.0,59.16,46.83,51.56
270_640x640img115_3.jpg,1,120.52,67.14,75.63,140.0,68.0,79.0,62.39,39.64,42.53
180_640x640img84_4.jpg,1,149.23,122.19,119.4,161.0,123.0,116.0,77.42,63.81,62.64
90_640x640img236_1.jpg,0,134.64,103.0,126.97,138.0,96.0,123.0,47.04,48.24,53.76
90_640x640img139_3.jpg,1,112.25,96.22,93.05,101.0,87.0,81.0,56.75,46.85,45.96
180_640x640img134_1.jpg,0,123.51,76.06,82.24,134.0,68.0,78.0,58.52,42.75,43.62
270_640x640img82_4.jpg,1,189.38,151.67,148.02,230.0,168.0,164.0,74.71,67.4,67.15
90_640x640img244_3.jpg,1,147.36,120.04,135.38,152.0,120.0,139.0,54.92,56.28,59.11
180_640x640img125_3.jpg,1,168.53,116.25,118.16,186.0,111.0,112.0,64.55,47.7,51.69
270_640x640img74_4.jpg,1,178.15,142.02,141.04,227.0,163.0,162.0,84.36,69.86,68.22
90_640x640img9_2.jpg,0,134.41,96.16,103.41,125.0,87.0,93.0,67.09,49.78,52.58
90_640x640img220_3.jpg,1,154.45,115.59,104.04,157.0,111.0,90.0,74.3,60.87,59.8
270_640x640img103_3.jpg,1,89.6,72.58,74.09,63.0,62.0,64.0,61.61,35.96,31.49
90_640x640img216_3.jpg,1,175.24,130.93,129.11,210.0,138.0,138.0,72.57,63.9,65.66
180_640x640img268_3.jpg,1,122.85,102.42,125.64,118.0,104.0,128.0,57.0,52.2,58.77
90_640x640img201_3.jpg,1,169.63,130.73,114.1,187.0,131.0,110.0,65.81,55.69,54.22
180_640x640img281_2.jpg,0,120.87,75.62,85.33,124.0,68.0,80.0,48.83,43.95,47.25
270_640x640img60_2.jpg,0,165.69,128.44,130.22,198.0,132.0,133.0,75.5,67.12,68.16
270_640x640img286_3.jpg,1,119.24,109.74,124.2,123.0,115.0,121.0,59.43,53.23,57.53
90_640x640img149_2.jpg,0,127.05,94.44,87.73,118.0,92.0,82.0,58.33,45.19,45.33
90_640x640img111_2.jpg,0,130.8,92.85,93.1,144.0,93.0,93.0,51.91,39.89,41.66
270_640x640img79_4.jpg,1,138.83,108.81,108.32,140.0,104.0,103.0,69.34,60.34,61.65
90_640x6402023-09-13&970_1.jpg,0,126.16,117.54,119.1,130.0,117.0,117.0,61.34,62.05,62.42
90_640x640img248_2.jpg,0,170.7,134.32,150.56,175.0,130.0,151.0,58.86,59.32,60.24
90_640x640img82_4.jpg,1,189.19,151.72,148.08,230.0,168.0,164.0,74.87,67.33,67.12
270_640x640img184_2.jpg,0,174.88,112.48,103.95,202.0,106.0,94.0,66.24,53.4,54.77
90_640x640img193_3.jpg,1,126.07,98.03,80.4,130.0,94.0,74.0,62.08,50.02,46.44
180_640x640img192_4.jpg,1,183.78,145.2,132.55,220.0,167.0,149.0,75.82,65.43,59.26
180_640x640img142_2.jpg,0,152.34,123.38,119.03,171.0,123.0,117.0,70.06,63.15,60.18
90_640x640img262_3.jpg,1,172.91,129.99,150.2,194.0,131.0,154.0,47.84,50.41,53.5
270_640x640img167_4.jpg,1,139.11,126.57,129.34,135.0,124.0,124.0,70.82,54.74,53.85
180_640x640img203_3.jpg,1,169.55,118.65,113.45,189.0,121.0,114.0,61.67,49.23,51.06
270_640x640img107_3.jpg,1,177.99,156.89,172.34,182.0,151.0,170.0,66.88,62.67,60.54
270_640x6402023-09-13&29_1.jpg,0,76.08,74.62,74.19,50.0,53.0,55.0,68.31,62.99,61.6
90_640x640img81_4.jpg,1,177.27,133.82,139.63,204.0,138.0,145.0,65.01,57.12,58.23
90_640x640img24_3.jpg,1,170.22,131.65,137.38,204.0,139.0,149.0,72.41,69.68,72.48
90_640x640img106_3.jpg,1,122.62,99.12,107.18,105.0,86.0,92.0,58.51,44.22,47.67
270_640x640img289_3.jpg,1,62.49,46.01,44.47,57.0,42.0,39.0,35.6,22.4,19.38
90_640x640img78_4.jpg,1,172.99,137.22,141.24,209.0,145.0,152.0,73.26,65.46,66.48
90_640x640img125_3.jpg,1,168.7,116.21,118.13,186.0,111.0,112.0,64.28,47.68,51.69
180_640x640img106_3.jpg,1,122.5,99.17,107.09,105.0,87.0,92.0,58.67,44.23,47.8
90_640x640img71_2.jpg,0,130.76,84.8,84.4,130.0,78.0,74.0,63.4,40.03,41.27
90_640x640img219_4.jpg,1,134.16,98.4,85.8,135.0,91.0,76.0,76.59,56.41,49.11
270_640x640img216_3.jpg,1,175.26,130.98,129.16,210.0,138.0,138.0,72.57,63.92,65.66
270_640x640img6_3.jpg,1,139.56,118.91,120.97,135.0,111.0,112.0,69.71,55.78,55.44
270_640x640img176_3.jpg,1,146.94,107.92,101.3,151.0,107.0,97.0,78.0,60.0,59.22
90_640x6402023-09-13&32_1.jpg,0,121.03,101.49,97.99,126.0,106.0,101.0,54.16,52.89,53.94
180_640x6402023-09-13&31_1.jpg,0,110.4,87.17,82.8,117.0,93.0,87.0,45.56,37.95,38.06
270_640x640img284_3.jpg,1,123.88,100.93,109.74,125.0,84.0,93.0,61.54,57.82,59.48
270_640x640img277_1.jpg,0,139.82,111.79,126.56,161.0,114.0,131.0,57.37,44.52,48.23
90_640x640img174_4.jpg,1,150.37,126.65,137.63,164.0,132.0,141.0,70.83,62.45,60.73
180_640x640img180_3.jpg,1,142.92,123.59,119.11,148.0,121.0,113.0,69.28,62.51,63.78
270_640x640img54_2.jpg,0,130.9,76.36,78.65,149.0,71.0,75.0,62.24,44.85,47.64
180_640x640img171_3.jpg,1,119.78,97.25,92.08,114.0,84.0,77.0,63.93,55.87,52.4
90_640x640img273_2.jpg,0,150.22,106.05,132.42,163.0,103.0,135.0,46.14,44.02,47.29
180_640x640img157_3.jpg,1,109.32,70.44,67.47,100.0,62.0,57.0,55.57,39.63,39.25
90_640x640img254_2.jpg,0,134.53,97.14,118.18,127.0,86.0,111.0,51.8,54.29,57.15
270_640x640img141_2.jpg,0,124.5,96.05,97.02,120.0,77.0,79.0,69.55,64.59,64.3
180_640x640img95_3.jpg,1,129.12,112.0,132.17,129.0,109.0,130.0,51.9,46.27,50.85
90_640x640img256_2.jpg,0,187.7,153.98,175.75,207.0,162.0,188.0,45.27,48.24,50.78
270_640x640img185_5.jpg,1,122.98,114.4,120.7,114.0,105.0,109.0,65.02,60.39,62.8
270_640x640img169_3.jpg,1,97.81,74.42,76.78,86.0,65.0,67.0,52.45,37.64,38.12
180_640x640img4_4.jpg,1,98.42,86.37,82.89,89.0,76.0,70.0,63.76,54.97,53.24
270_640x640img237_2.jpg,0,76.36,64.19,63.1,66.0,56.0,53.0,50.92,41.12,38.4
180_640x640img239_3.jpg,1,105.47,88.93,106.71,98.0,87.0,106.0,49.09,44.97,47.72
270_640x640img124_3.jpg,1,176.05,124.87,130.98,204.0,133.0,140.0,75.17,52.94,56.42
90_640x640img279_2.jpg,0,154.89,93.89,91.81,157.0,99.0,97.0,53.28,36.75,39.17
180_640x640img228_2.jpg,0,165.85,124.27,147.02,178.0,127.0,155.0,54.54,51.71,54.89
270_640x640img80_4.jpg,1,172.07,129.55,125.43,207.0,138.0,133.0,75.86,65.5,66.54
270_640x640img16_2.jpg,0,123.24,78.0,79.14,124.0,77.0,76.0,73.17,44.39,46.52
270_640x640img240_2.jpg,0,130.77,93.7,83.26,133.0,93.0,75.0,62.08,47.77,45.97
270_640x640img94_2.jpg,0,163.8,120.98,129.62,171.0,124.0,133.0,58.07,50.62,51.03
180_640x640img136_3.jpg,1,158.08,137.53,141.27,168.0,141.0,143.0,66.21,54.57,51.81
270_640x640img65_2.jpg,0,200.93,162.12,167.35,230.0,169.0,175.0,59.86,55.53,56.65
90_640x640img12_2.jpg,0,139.59,102.52,99.06,143.0,108.0,101.0,73.31,52.61,53.35
180_640x640img22_3.jpg,1,136.88,110.05,106.02,146.0,109.0,103.0,69.87,56.46,57.08
270_640x640img268_3.jpg,1,122.96,102.44,125.8,118.0,104.0,128.0,56.87,52.19,58.63
270_640x640img25_1.jpg,0,121.02,69.76,73.28,124.0,60.0,66.0,52.37,46.15,45.64
180_640x640img66_2.jpg,0,175.58,142.36,142.7,204.0,147.0,148.0,68.86,57.65,58.73
270_640x640img111_2.jpg,0,130.77,92.87,93.07,144.0,93.0,93.0,51.9,39.89,41.66
180_640x640img295_3.jpg,1,169.52,128.28,139.5,189.0,133.0,145.0,60.31,56.94,59.91
180_640x640img86_3.jpg,1,133.26,86.95,88.02,142.0,99.0,100.0,80.2,53.75,55.65
270_640x640img220_3.jpg,1,154.41,115.58,104.0,157.0,111.0,90.0,74.31,60.85,59.78
180_640x640img102_4.jpg,1,105.31,90.67,104.48,80.0,69.0,79.0,57.55,49.22,53.6
270_640x640img239_3.jpg,1,105.48,88.95,106.78,98.0,87.0,106.0,49.03,44.93,47.61
270_640x640img270_2.jpg,0,162.2,105.38,102.06,172.0,111.0,107.0,61.21,44.09,43.49
90_640x640img83_4.jpg,1,133.25,103.01,105.02,135.0,94.0,93.0,72.89,62.05,62.87
180_640x640img101_3.jpg,1,144.86,107.89,128.4,159.0,104.0,127.0,56.34,42.25,43.59
90_640x640img176_3.jpg,1,147.0,107.96,101.37,151.0,107.0,97.0,77.98,60.0,59.21
270_640x640img287_3.jpg,1,172.06,114.06,119.73,187.0,122.0,130.0,49.82,45.24,47.34
90_640x640img99_3.jpg,1,146.98,108.64,122.42,163.0,113.0,128.0,54.78,43.54,47.63
90_640x640img133_2.jpg,0,138.46,91.22,105.03,151.0,91.0,107.0,71.18,51.31,54.79
270_640x640img264_2.jpg,0,187.04,156.84,176.92,209.0,158.0,181.0,49.68,52.25,53.34
90_640x640img239_3.jpg,1,105.42,88.92,106.76,98.0,87.0,106.0,49.09,44.94,47.66
90_640x640img152_3.jpg,1,180.57,150.26,150.72,198.0,157.0,158.0,63.75,49.91,48.47
90_640x640img148_4.jpg,1,155.22,130.11,130.53,176.0,140.0,135.0,61.35,48.35,44.0
180_640x640img278_1.jpg,0,136.17,95.95,115.28,143.0,95.0,115.0,45.93,43.18,45.45
270_640x640img271_2.jpg,0,86.35,59.79,60.67,93.0,58.0,58.0,42.94,31.57,32.18
180_640x640img288_2.jpg,0,185.18,139.99,155.26,202.0,142.0,160.0,50.39,46.19,48.28
270_640x640img110_3.jpg,1,208.78,169.4,169.06,233.0,173.0,172.0,53.45,50.2,50.74
90_640x640img259_2.jpg,0,162.51,133.98,158.31,172.0,140.0,169.0,57.3,52.36,54.88
180_640x640img236_1.jpg,0,134.59,103.08,126.97,138.0,96.0,123.0,47.13,48.22,53.81
180_640x640img294_2.jpg,0,137.29,89.75,93.29,142.0,82.0,88.0,46.87,48.41,47.94
90_640x640img285_3.jpg,1,112.05,86.02,104.95,114.0,89.0,112.0,49.94,42.49,47.49
180_640x640img160_4.jpg,1,135.35,123.52,124.36,151.0,126.0,127.0,69.77,62.9,59.08
90_640x640img199_3.jpg,1,117.39,81.32,78.82,105.0,62.0,56.0,71.57,64.93,65.89
270_640x640img199_3.jpg,1,117.4,81.34,78.81,105.0,62.0,56.0,71.59,64.94,65.9
180_640x640img209_3.jpg,1,108.14,73.68,66.63,89.0,55.0,50.0,80.33,59.44,54.84
270_640x640img143_4.jpg,1,152.31,118.61,117.01,166.0,121.0,118.0,71.34,53.34,55.59
90_640x6402023-09-13&1105_2.jpg,0,109.47,103.52,103.15,77.0,81.0,82.0,79.58,73.09,71.16
270_640x640img250_2.jpg,0,164.64,122.23,134.63,179.0,124.0,137.0,43.79,46.4,47.97
90_640x640img155_3.jpg,1,172.76,121.29,121.58,205.0,124.0,125.0,72.57,57.84,57.12
180_640x640img35_3.jpg,1,174.06,143.76,149.08,207.0,159.0,167.0,79.68,66.09,68.43
180_640x640img120_3.jpg,1,150.32,104.76,107.95,162.0,111.0,111.0,78.34,55.5,57.04
90_640x640img89_5.jpg,1,159.6,147.72,144.79,182.0,165.0,161.0,76.27,72.57,73.61
180_640x640img133_2.jpg,0,138.33,91.27,104.87,151.0,91.0,107.0,71.3,51.31,54.9
180_640x640img110_3.jpg,1,208.56,169.45,169.13,233.0,173.0,172.0,53.92,50.17,50.72
90_640x640img242_2.jpg,0,116.57,89.39,106.27,111.0,77.0,97.0,53.47,53.59,57.3
90_640x640img277_1.jpg,0,139.89,111.79,126.57,162.0,114.0,131.0,57.37,44.5,48.24
270_640x640img42_2.jpg,0,124.24,93.74,104.83,126.0,97.0,104.0,76.82,54.66,56.4
180_640x640img273_2.jpg,0,150.13,106.1,132.3,163.0,104.0,135.0,46.33,44.04,47.45
180_640x640img27_2.jpg,0,115.12,61.33,65.93,117.0,55.0,62.0,52.88,37.51,38.38
180_640x6402023-09-13&695_3.jpg,1,115.07,95.59,89.64,125.0,100.0,94.0,49.67,42.2,41.28
270_640x640img46_4.jpg,1,154.8,126.35,139.4,181.0,133.0,147.0,77.5,69.98,75.36
270_640x640img14_4.jpg,1,152.57,125.63,117.12,190.0,142.0,133.0,69.69,59.91,58.29
270_640x640img297_3.jpg,1,132.04,101.18,89.64,139.0,103.0,81.0,63.72,51.76,48.74
180_640x640img266_3.jpg,1,137.19,131.76,139.42,148.0,134.0,137.0,61.71,63.25,67.87
270_640x640img130_2.jpg,0,109.64,78.82,89.44,102.0,65.0,75.0,66.52,54.4,55.41
180_640x640img165_3.jpg,1,135.18,105.12,114.28,137.0,99.0,108.0,63.55,60.34,62.95
180_640x640img206_3.jpg,1,120.23,116.13,115.43,109.0,115.0,113.0,56.64,44.45,45.8
180_640x640img79_4.jpg,1,138.73,108.86,108.38,140.0,105.0,103.0,69.5,60.35,61.67
180_640x640img240_2.jpg,0,130.57,93.7,83.31,133.0,93.0,75.0,62.24,47.8,46.02
180_640x640img163_4.jpg,1,106.86,94.72,94.87,82.0,78.0,78.0,63.53,49.29,46.01
90_640x640img175_3.jpg,1,126.07,100.92,98.4,111.0,91.0,90.0,56.0,40.95,39.15
90_640x640img120_3.jpg,1,150.45,104.68,107.92,162.0,110.0,111.0,78.19,55.5,57.03
90_640x640img122_2.jpg,0,117.33,63.82,63.99,115.0,58.0,57.0,69.2,44.13,45.55
180_640x6402023-09-13&21_3.jpg,1,106.86,111.21,120.38,130.0,121.0,126.0,69.44,67.71,68.79
270_640x640img86_3.jpg,1,133.43,86.95,88.0,142.0,99.0,100.0,80.07,53.75,55.65
180_640x640img150_2.jpg,0,138.97,99.83,98.26,147.0,98.0,98.0,69.82,52.72,51.88
90_640x6402023-09-13&21_3.jpg,1,106.92,111.34,120.54,131.0,121.0,127.0,69.44,67.68,68.77
180_640x640img126_1.jpg,0,111.9,72.31,83.29,113.0,67.0,80.0,51.59,40.39,40.66
270_640x640img28_3.jpg,1,159.53,110.97,113.21,175.0,114.0,116.0,71.82,54.82,57.87
270_640x640img179_3.jpg,1,135.8,112.21,109.43,127.0,107.0,100.0,71.02,54.94,55.84
180_640x640img34_3.jpg,1,157.07,111.75,113.64,180.0,117.0,119.0,73.51,57.59,59.29
180_640x6402023-09-13&24_2.jpg,0,110.33,100.27,105.41,108.0,94.0,98.0,60.23,60.15,60.54
270_640x640img59_2.jpg,0,156.99,99.49,99.54,180.0,96.0,95.0,67.47,50.76,52.74
270_640x640img194_2.jpg,0,105.05,95.21,92.33,91.0,78.0,74.0,61.76,65.99,64.92
270_640x640img129_1.jpg,0,135.3,88.24,102.7,137.0,83.0,98.0,74.56,53.89,54.92
90_640x640img182_2.jpg,0,94.24,59.36,57.1,90.0,56.0,55.0,43.96,31.03,30.17
90_640x640img136_3.jpg,1,158.22,137.55,141.27,168.0,141.0,143.0,66.03,54.5,51.76
90_640x640img232_2.jpg,0,120.0,76.8,71.07,132.0,71.0,64.0,59.8,42.15,39.34
180_640x640img54_2.jpg,0,130.77,76.41,78.73,149.0,72.0,75.0,62.38,44.86,47.64
90_640x640img237_2.jpg,0,76.43,64.23,63.15,66.0,57.0,54.0,50.93,41.12,38.42
90_640x640img253_2.jpg,0,185.33,141.72,166.75,195.0,146.0,173.0,43.77,57.37,55.63
180_640x640img184_2.jpg,0,174.75,112.5,104.0,201.0,106.0,94.0,66.44,53.38,54.76
180_640x640img67_1.jpg,0,139.19,85.02,99.79,147.0,73.0,91.0,50.47,51.47,57.58
180_640x640img115_3.jpg,1,120.44,67.15,75.66,140.0,68.0,79.0,62.5,39.64,42.55
90_640x6402023-09-13&75_2.jpg,0,88.79,81.5,86.31,84.0,71.0,74.0,59.32,58.39,57.83
270_640x640img134_1.jpg,0,123.5,76.01,82.23,134.0,68.0,78.0,58.48,42.75,43.6
180_640x640img241_1.jpg,0,153.93,120.74,129.94,153.0,105.0,118.0,62.19,61.03,59.83
90_640x640img124_3.jpg,1,176.05,124.84,130.97,204.0,133.0,140.0,75.19,52.96,56.43
90_640x640img166_3.jpg,1,135.03,109.36,105.08,142.0,110.0,103.0,62.56,49.35,47.63
270_640x6402023-09-13&40_2.jpg,0,141.55,120.13,116.78,150.0,126.0,120.0,53.23,50.35,51.67
90_640x640img212_3.jpg,1,150.56,114.4,107.17,149.0,106.0,95.0,78.39,65.75,63.45
90_640x640img140_3.jpg,1,152.35,129.53,129.17,160.0,129.0,128.0,60.62,48.29,45.51
90_640x640img5_4.jpg,1,148.86,124.15,124.23,165.0,130.0,131.0,79.14,61.31,60.26
180_640x640img262_3.jpg,1,172.81,130.03,150.14,194.0,131.0,154.0,48.05,50.45,53.6
180_640x640img227_4.jpg,1,182.75,158.21,176.17,188.0,169.0,190.0,45.89,52.55,55.3
180_640x640img170_2.jpg,0,141.78,121.68,125.73,145.0,124.0,130.0,64.42,54.69,52.56
270_640x640img223_2.jpg,0,146.03,117.33,142.6,168.0,122.0,152.0,54.12,47.13,50.88
90_640x640img207_3.jpg,1,92.51,65.35,63.83,76.0,56.0,51.0,68.58,49.15,50.45
