Name,FAMACHA,Mean_R,Mean_G,Mean_B,Median_R,Median_G,Median_B,Std_R,Std_G,Std_B
270_640x640img103_3.jpg,1,152.18,105.68,102.64,161.0,106.0,103.0,33.07,23.59,22.59
270_640x640img104_3.jpg,1,180.92,107.07,120.58,187.0,100.0,114.0,31.82,30.98,32.49
270_640x640img105_3.jpg,1,170.75,96.23,95.1,173.0,93.0,93.0,23.87,25.16,25.06
270_640x640img106_3.jpg,1,172.85,132.49,142.73,178.0,132.0,141.0,42.48,38.04,42.1
270_640x640img107_3.jpg,1,233.69,198.28,213.87,247.0,203.0,225.0,31.84,46.6,42.47
270_640x640img108_2.jpg,0,216.09,166.29,183.33,222.0,167.0,185.0,29.04,37.87,36.56
270_640x640img109_2.jpg,0,155.77,105.45,114.55,175.0,104.0,113.0,58.28,46.55,48.64
270_640x640img10_2.jpg,0,199.19,128.41,116.33,206.0,121.0,107.0,32.53,42.08,43.59
270_640x640img110_3.jpg,1,232.69,186.63,186.2,242.0,188.0,188.0,27.41,38.85,39.73
270_640x640img111_2.jpg,0,155.58,109.63,110.37,165.0,108.0,108.0,34.42,31.82,33.65
270_640x640img112_2.jpg,0,182.09,122.34,126.33,188.0,118.0,123.0,41.13,36.14,37.79
270_640x640img113_4.jpg,1,222.72,175.65,176.46,228.0,178.0,178.0,24.65,27.61,28.39
270_640x640img114_3.jpg,1,214.53,150.27,147.76,227.0,155.0,153.0,36.76,35.09,36.01
270_640x640img115_3.jpg,1,159.28,84.13,94.94,167.0,83.0,95.0,35.15,30.42,31.29
270_640x640img116_3.jpg,1,205.31,129.95,136.09,213.0,127.0,134.0,37.08,30.7,33.37
270_640x640img117_3.jpg,1,187.62,122.84,138.84,194.0,121.0,139.0,39.92,41.03,44.6
270_640x640img118_3.jpg,1,197.98,126.36,134.7,207.0,123.0,131.0,35.23,33.35,36.71
270_640x640img119_3.jpg,1,206.52,138.68,151.41,217.0,138.0,151.0,41.53,38.59,41.94
270_640x640img120_3.jpg,1,210.87,141.74,145.58,222.0,141.0,145.0,40.45,37.02,40.43
270_640x640img121_2.jpg,0,172.81,84.55,86.38,181.0,84.0,86.0,36.45,32.23,32.76
270_640x640img122_2.jpg,0,171.9,83.89,84.31,181.0,82.0,83.0,44.82,38.41,39.78
270_640x640img123_2.jpg,0,196.04,101.22,101.6,205.0,100.0,100.0,35.38,23.4,23.75
270_640x640img124_3.jpg,1,234.04,153.1,161.94,245.0,154.0,162.0,30.64,34.84,37.46
270_640x640img125_3.jpg,1,205.79,136.3,140.67,212.0,128.0,132.0,36.99,42.02,44.87
270_640x640img127_2.jpg,0,240.54,201.11,208.94,248.0,205.0,213.0,21.69,35.44,33.14
270_640x640img128_2.jpg,0,153.4,88.25,97.59,159.0,89.0,99.0,34.82,34.06,34.34
270_640x640img12_2.jpg,0,203.87,138.81,135.17,215.0,137.0,132.0,34.18,37.78,39.8
270_640x640img130_2.jpg,0,170.59,103.64,116.96,175.0,94.0,108.0,36.42,42.69,41.66
270_640x640img131_2.jpg,0,200.32,169.36,177.54,220.0,193.0,202.0,55.46,69.82,68.4
270_640x640img132_3.jpg,1,140.72,89.1,95.31,148.0,88.0,92.0,42.4,29.01,30.9
270_640x640img133_2.jpg,0,191.68,121.01,138.78,203.0,125.0,142.0,43.14,42.82,43.03
270_640x640img134_1.jpg,0,164.33,92.85,102.63,169.0,83.0,95.0,32.39,40.16,37.45
270_640x640img136_3.jpg,1,213.17,164.2,166.67,222.0,170.0,170.0,31.65,39.65,39.26
270_640x640img137_1.jpg,0,180.72,123.32,120.72,184.0,124.0,121.0,35.69,40.67,40.87
270_640x640img138_4.jpg,1,216.66,183.18,181.39,240.0,187.0,185.0,54.78,53.27,51.2
270_640x640img139_3.jpg,1,186.98,145.7,144.63,192.0,144.0,144.0,31.41,39.45,38.9
270_640x640img13_3.jpg,1,221.51,181.15,184.97,228.0,185.0,188.0,29.93,31.79,33.97
270_640x640img140_3.jpg,1,202.78,151.47,145.49,211.0,157.0,144.0,33.19,35.85,35.18
270_640x640img141_2.jpg,0,173.2,114.3,114.25,179.0,115.0,115.0,49.43,62.63,61.92
270_640x640img142_2.jpg,0,202.33,153.19,149.35,212.0,153.0,149.0,39.47,53.77,51.02
270_640x640img143_4.jpg,1,214.58,158.33,159.11,221.0,159.0,159.0,27.31,34.39,35.55
270_640x640img144_2.jpg,0,221.67,161.46,161.36,227.0,164.0,163.0,26.73,37.6,37.67
270_640x640img145_2.jpg,0,198.9,139.63,138.86,206.0,143.0,143.0,35.28,51.52,49.67
270_640x640img146_2.jpg,0,219.62,153.57,155.49,231.0,155.0,158.0,35.86,42.98,42.55
270_640x640img147_2.jpg,0,162.33,130.94,147.59,163.0,136.0,153.0,13.0,24.43,25.07
270_640x640img148_4.jpg,1,200.59,150.47,146.39,206.0,150.0,145.0,24.39,28.75,30.82
270_640x640img149_2.jpg,0,204.37,133.53,131.83,209.0,132.0,132.0,22.06,37.45,35.76
270_640x640img14_4.jpg,1,199.4,161.35,150.83,207.0,165.0,155.0,28.49,35.04,35.38
270_640x640img150_2.jpg,0,200.53,125.64,125.02,207.0,125.0,126.0,29.2,48.62,45.63
270_640x640img151_2.jpg,0,215.66,148.98,147.55,224.0,154.0,150.0,32.76,47.98,46.37
270_640x640img152_3.jpg,1,222.85,174.44,173.41,234.0,175.0,173.0,31.84,36.29,35.92
270_640x640img153_3.jpg,1,205.32,146.22,147.27,214.0,160.0,158.0,34.64,54.12,53.19
270_640x640img154_3.jpg,1,212.36,156.22,153.83,217.0,164.0,160.0,26.42,44.8,44.06
270_640x640img155_3.jpg,1,211.59,145.29,145.35,230.0,153.0,154.0,43.45,49.52,49.37
270_640x640img156_3.jpg,1,207.61,150.93,147.04,214.0,151.0,145.0,22.66,30.71,34.12
270_640x640img157_3.jpg,1,180.54,96.56,99.08,191.0,103.0,108.0,30.66,37.45,36.76
270_640x640img15_4.jpg,1,219.18,192.83,181.56,226.0,200.0,189.0,27.5,39.06,43.45
270_640x640img160_4.jpg,1,189.47,159.57,159.83,195.0,162.0,157.0,31.08,44.85,46.46
270_640x640img161_4.jpg,1,222.28,176.25,168.61,228.0,183.0,175.0,22.38,35.62,33.88
270_640x640img164_4.jpg,1,158.07,115.73,129.01,166.0,125.0,134.0,40.02,35.08,37.46
270_640x640img165_3.jpg,1,167.2,118.82,135.5,172.0,118.0,137.0,38.15,52.64,53.54
270_640x640img166_3.jpg,1,179.4,138.56,132.77,193.0,139.0,135.0,35.2,37.59,37.0
270_640x640img167_4.jpg,1,215.74,181.46,184.18,222.0,184.0,188.0,28.5,26.45,26.68
270_640x640img168_3.jpg,1,124.46,64.34,67.75,124.5,57.0,64.0,47.41,39.12,32.54
270_640x640img169_3.jpg,1,153.13,91.61,97.03,142.0,83.0,89.0,50.0,46.2,46.6
270_640x640img16_2.jpg,0,190.03,111.12,115.65,198.0,102.0,107.0,38.76,36.2,38.62
270_640x640img170_2.jpg,0,194.88,148.27,149.85,203.0,153.0,153.0,33.08,40.88,38.81
270_640x640img171_3.jpg,1,186.16,126.81,124.88,189.0,121.0,120.0,32.34,43.19,43.94
270_640x640img172_4.jpg,1,204.48,159.19,157.62,215.0,168.0,167.0,37.14,41.33,41.43
270_640x640img173_4.jpg,1,213.87,172.02,170.12,228.0,177.0,176.0,40.99,57.53,57.9
270_640x640img174_4.jpg,1,211.99,161.89,178.04,215.0,163.0,180.0,26.04,37.86,34.44
270_640x640img175_3.jpg,1,184.41,125.22,123.5,196.0,128.0,124.0,37.0,37.1,36.0
270_640x640img176_3.jpg,1,220.95,156.21,147.86,233.0,161.0,153.0,30.68,35.82,38.52
270_640x640img177_3.jpg,1,219.3,156.9,161.7,229.0,162.0,168.0,33.94,52.1,50.89
270_640x640img178_2.jpg,0,171.29,93.74,95.68,185.0,88.0,89.0,40.22,36.78,39.74
270_640x640img179_3.jpg,1,215.28,165.52,162.79,218.0,169.0,166.0,24.99,31.4,34.54
270_640x640img17_4.jpg,1,220.2,151.94,146.03,231.0,156.0,149.0,32.13,35.45,37.85
270_640x640img180_3.jpg,1,203.7,162.23,155.02,210.0,174.0,167.0,33.98,47.17,51.26
270_640x640img181_2.jpg,0,221.52,149.0,143.28,225.0,148.0,143.0,23.74,36.92,40.48
270_640x640img182_2.jpg,0,130.76,63.34,63.01,134.0,62.0,62.0,29.33,20.48,21.46
270_640x640img183_2.jpg,0,230.26,188.02,180.58,243.0,199.0,192.0,33.32,46.67,47.69
270_640x640img184_2.jpg,0,219.64,134.32,125.66,226.0,134.0,125.0,26.58,46.22,49.16
270_640x640img185_5.jpg,1,217.02,184.82,190.57,223.0,188.0,194.0,27.0,25.91,29.87
270_640x640img186_2.jpg,0,171.53,125.79,124.8,201.0,128.0,126.0,66.23,60.15,61.74
270_640x640img187_4.jpg,1,221.93,173.93,168.02,225.0,180.0,175.0,24.64,32.77,37.11
270_640x640img188_3.jpg,1,210.33,166.43,151.96,218.0,167.0,148.0,24.06,39.81,42.64
270_640x640img189_3.jpg,1,238.05,181.62,185.59,245.0,186.0,192.0,24.16,40.33,41.34
270_640x640img18_2.jpg,0,217.5,159.08,150.68,230.0,163.0,154.0,36.33,42.12,43.01
270_640x640img190_3.jpg,1,222.88,156.15,143.47,228.0,161.0,147.0,24.49,33.22,35.92
270_640x640img191_3.jpg,1,175.46,123.14,121.24,187.0,121.0,119.0,44.91,48.2,52.1
270_640x640img192_4.jpg,1,247.96,190.5,176.2,253.0,191.0,177.0,18.5,31.57,32.23
270_640x640img193_3.jpg,1,202.23,123.85,121.04,201.0,118.0,115.0,10.89,26.11,26.1
270_640x640img195_1.jpg,0,220.06,136.37,124.11,226.0,123.0,116.0,26.49,54.04,49.74
270_640x640img196_2.jpg,0,177.56,135.31,132.06,185.0,142.0,138.0,24.48,35.24,40.82
270_640x640img197_3.jpg,1,205.85,138.35,130.97,215.0,141.0,135.0,29.31,33.13,35.01
270_640x640img198_3.jpg,1,205.0,161.14,160.31,215.0,163.0,162.0,31.22,38.71,40.79
270_640x640img199_3.jpg,1,215.28,196.45,198.7,218.0,202.0,204.0,18.58,32.01,33.39
270_640x640img19_3.jpg,1,187.64,161.06,158.61,197.0,168.0,166.0,37.93,46.91,49.93
270_640x640img1_4.jpg,1,182.76,144.87,133.13,212.0,161.0,139.0,65.8,57.0,55.54
270_640x640img200_2.jpg,0,236.53,158.33,149.41,243.0,163.0,153.0,23.75,36.96,37.43
270_640x640img201_3.jpg,1,223.85,144.95,129.61,232.0,147.0,129.0,26.39,31.69,28.85
270_640x640img203_3.jpg,1,204.15,140.92,136.09,211.0,144.0,139.0,27.24,35.35,39.18
270_640x640img204_3.jpg,1,219.54,180.71,179.41,230.0,198.0,196.0,29.91,48.46,47.65
270_640x640img205_3.jpg,1,199.84,150.54,146.53,205.0,146.0,144.0,32.05,55.01,58.31
270_640x640img206_3.jpg,1,185.42,152.73,155.56,195.0,152.0,155.0,32.01,29.92,36.57
270_640x640img207_3.jpg,1,181.93,114.27,117.81,189.0,112.0,116.0,48.82,39.98,39.15
270_640x640img208_4.jpg,1,235.92,178.82,172.32,247.0,183.0,176.0,26.15,31.7,33.95
270_640x640img209_3.jpg,1,204.02,132.15,125.34,221.0,140.0,131.0,45.76,47.82,48.94
270_640x640img210_2.jpg,0,157.74,105.23,112.57,161.0,99.0,105.0,27.03,34.68,38.54
270_640x640img211_3.jpg,1,185.34,129.54,135.85,193.0,127.0,135.0,51.69,54.86,54.92
270_640x640img212_3.jpg,1,233.04,176.36,165.38,244.0,182.0,174.0,26.72,42.27,45.19
270_640x640img213_2.jpg,0,208.1,138.07,128.78,211.0,136.0,126.0,25.74,31.03,32.62
270_640x640img214_3.jpg,1,171.51,103.25,85.88,174.0,95.0,78.0,30.51,30.53,27.37
270_640x640img215_2.jpg,0,220.9,149.11,149.27,236.0,150.0,151.0,38.08,46.83,48.77
270_640x640img216_3.jpg,1,230.7,180.29,179.42,236.0,188.0,187.0,19.73,35.55,37.0
270_640x640img218_3.jpg,1,225.26,172.97,171.39,235.0,180.0,180.0,28.46,28.56,33.21
270_640x640img21_4.jpg,1,179.53,153.72,153.9,193.0,156.0,157.0,34.27,39.71,41.96
270_640x640img220_3.jpg,1,228.26,156.95,148.31,237.0,158.0,148.0,26.42,37.61,38.43
270_640x640img221_2.jpg,0,186.34,145.05,168.85,190.0,143.0,170.0,32.15,40.14,41.04
270_640x640img222_1.jpg,0,137.3,82.57,101.39,136.0,81.0,102.0,47.82,46.29,50.31
270_640x640img223_2.jpg,0,168.3,129.27,158.37,178.0,130.0,162.0,31.2,38.46,38.7
270_640x640img224_2.jpg,0,202.72,138.15,162.1,210.0,138.0,166.0,32.33,33.53,33.54
270_640x640img226_1.jpg,0,143.74,96.3,115.34,140.0,92.0,115.0,46.65,47.54,50.48
270_640x640img227_4.jpg,1,195.29,169.35,190.62,199.0,180.0,205.0,38.45,47.6,47.09
270_640x640img228_2.jpg,0,189.96,138.64,166.43,194.0,142.0,173.0,34.26,43.73,40.9
270_640x640img229_2.jpg,0,134.45,88.92,110.75,138.0,88.0,114.0,54.01,54.48,59.61
270_640x640img22_3.jpg,1,175.61,135.98,132.0,195.0,141.0,136.0,53.78,51.03,51.87
270_640x640img230_2.jpg,0,208.15,151.22,153.68,218.0,146.0,150.0,36.46,49.52,50.69
270_640x640img231_3.jpg,1,147.12,105.69,111.15,155.0,109.0,116.0,37.12,31.22,35.28
270_640x640img232_2.jpg,0,154.0,91.67,84.2,146.0,86.0,78.0,33.64,33.58,33.37
270_640x640img233_2.jpg,0,174.44,108.83,112.34,183.0,109.0,110.0,43.06,41.58,45.7
270_640x640img234_1.jpg,0,137.05,82.73,95.43,140.0,81.0,95.0,28.39,28.62,28.34
270_640x640img235_1.jpg,0,196.76,157.73,185.06,204.0,164.0,192.0,36.28,51.55,47.25
270_640x640img236_1.jpg,0,147.24,110.46,137.65,148.0,105.0,135.0,38.84,45.75,48.58
270_640x640img237_2.jpg,0,132.67,92.14,98.51,137.0,96.0,104.0,43.15,34.37,36.08
270_640x640img238_3.jpg,1,177.31,129.2,140.26,174.0,117.0,128.0,52.72,68.39,68.22
270_640x640img239_3.jpg,1,126.62,94.69,118.65,125.0,91.0,118.0,45.59,45.03,47.69
270_640x640img23_2.jpg,0,186.4,107.64,100.0,190.0,99.0,90.0,26.54,34.08,34.29
270_640x640img242_2.jpg,0,128.85,89.02,111.43,124.0,79.0,105.0,50.56,51.84,57.01
270_640x640img243_1.jpg,0,173.95,120.74,135.67,179.0,117.0,133.0,28.15,39.28,38.76
270_640x640img244_3.jpg,1,165.98,132.39,152.15,167.0,130.0,153.0,44.94,49.07,49.98
270_640x640img245_2.jpg,0,166.25,112.03,114.7,168.0,107.0,110.0,43.73,34.16,36.84
270_640x640img246_2.jpg,0,182.98,156.55,173.04,201.0,173.0,192.0,54.9,53.83,55.97
270_640x640img247_4.jpg,1,133.39,99.67,114.69,125.0,83.0,101.0,54.76,60.18,63.78
270_640x640img248_2.jpg,0,188.68,146.24,164.03,190.0,144.0,166.0,43.1,53.38,51.82
270_640x640img24_3.jpg,1,216.63,172.02,178.78,225.0,180.0,187.0,31.32,46.37,48.13
270_640x640img250_2.jpg,0,182.34,127.21,148.51,190.0,128.0,152.0,32.1,43.82,44.19
270_640x640img251_1.jpg,0,143.47,89.6,91.72,140.0,81.0,83.0,38.41,35.83,37.62
270_640x640img252_3.jpg,1,179.47,130.17,130.56,188.0,128.0,130.0,35.08,47.05,48.19
270_640x640img253_2.jpg,0,194.41,146.47,173.74,202.0,153.0,182.0,37.64,57.52,54.27
270_640x640img254_2.jpg,0,148.94,99.39,124.52,146.0,88.0,117.0,49.68,55.33,57.4
270_640x640img255_1.jpg,0,152.14,101.67,128.86,153.0,95.0,125.0,47.33,42.86,46.02
270_640x640img256_2.jpg,0,208.58,169.0,195.64,214.0,172.0,199.0,24.43,38.59,35.62
270_640x640img257_3.jpg,1,176.18,128.98,147.61,181.0,129.0,148.0,22.5,35.77,35.41
270_640x640img258_3.jpg,1,92.74,62.01,84.27,92.0,63.0,87.0,29.54,23.52,27.26
270_640x640img259_2.jpg,0,180.04,143.35,171.61,189.0,148.0,183.0,45.3,48.17,48.22
270_640x640img25_1.jpg,0,141.63,68.22,77.72,147.0,60.0,70.0,42.76,36.68,37.7
270_640x640img260_3.jpg,1,173.18,127.42,150.27,184.0,126.0,151.0,35.65,44.76,45.45
270_640x640img261_3.jpg,1,169.65,115.6,143.37,183.0,117.0,148.0,40.86,37.78,40.07
270_640x640img262_3.jpg,1,190.66,141.31,164.99,203.0,140.0,165.0,32.58,44.86,43.85
270_640x640img263_1.jpg,0,179.75,118.02,145.04,190.0,121.0,151.0,39.88,55.37,56.27
270_640x640img264_2.jpg,0,209.93,170.93,195.57,217.0,178.0,201.0,25.02,43.21,38.65
270_640x640img265_2.jpg,0,149.73,121.86,142.41,154.0,120.0,140.0,26.25,38.79,39.03
270_640x640img267_2.jpg,0,136.85,92.09,116.23,135.0,79.0,108.0,59.99,67.02,68.46
270_640x640img268_3.jpg,1,143.53,116.06,144.26,148.0,126.0,159.0,54.07,52.85,56.97
270_640x640img269_3.jpg,1,109.26,80.12,81.83,110.0,82.0,83.0,36.16,20.08,16.76
270_640x640img26_1.jpg,0,151.57,75.27,84.54,154.0,68.0,77.0,36.04,34.37,35.17
270_640x640img270_2.jpg,0,211.63,130.85,127.03,221.0,130.0,124.0,34.81,33.86,33.69
270_640x640img272_1.jpg,0,126.37,82.51,107.85,128.0,77.0,103.0,50.32,46.49,51.16
270_640x640img273_2.jpg,0,163.25,111.9,142.04,171.0,109.0,141.0,35.88,41.96,42.21
270_640x640img274_3.jpg,1,175.44,112.57,135.07,185.0,114.0,137.0,32.16,32.37,34.33
270_640x640img275_2.jpg,0,99.36,66.62,72.93,100.0,66.0,72.0,22.99,17.88,19.28
270_640x640img277_1.jpg,0,150.71,116.9,135.16,173.0,118.0,137.0,55.17,43.25,46.21
270_640x640img278_1.jpg,0,148.05,99.05,122.51,149.0,96.0,120.0,38.32,40.58,42.54
270_640x640img279_2.jpg,0,182.8,109.94,110.11,184.0,110.0,110.0,34.62,27.11,28.27
270_640x640img27_2.jpg,0,143.77,69.45,78.38,148.0,61.0,71.0,36.21,32.12,32.68
270_640x640img280_3.jpg,1,134.06,86.33,83.48,133.0,78.0,75.0,36.42,37.23,35.7
270_640x640img281_2.jpg,0,137.32,83.13,95.95,134.0,77.0,89.0,36.78,36.96,40.45
270_640x640img282_4.jpg,1,207.39,196.25,211.17,215.0,202.0,221.0,31.96,36.72,38.88
270_640x640img283_2.jpg,0,179.65,123.22,142.88,193.0,126.0,151.0,45.87,46.54,49.5
270_640x640img284_3.jpg,1,160.22,126.07,136.42,156.0,111.0,122.0,44.49,55.64,56.15
270_640x640img285_3.jpg,1,124.93,92.23,115.28,124.0,94.0,121.0,44.04,37.21,41.9
270_640x640img287_3.jpg,1,190.89,129.14,136.07,196.0,135.0,143.0,34.05,35.42,36.28
270_640x640img288_2.jpg,0,198.25,147.03,164.71,211.0,151.0,172.0,40.23,44.37,44.58
270_640x640img289_3.jpg,1,106.3,68.7,65.89,108.0,70.0,67.0,17.35,13.62,12.54
270_640x640img28_3.jpg,1,215.78,146.62,151.22,222.0,147.0,150.0,31.22,34.9,37.25
270_640x640img291_3.jpg,1,170.59,102.55,90.32,172.0,102.0,89.0,18.35,18.65,19.39
270_640x640img292_3.jpg,1,202.55,176.78,177.33,207.0,172.0,171.0,33.61,48.06,50.7
270_640x640img293_3.jpg,1,65.71,37.65,45.05,64.0,33.0,41.0,21.25,18.21,18.57
270_640x640img294_2.jpg,0,149.75,84.65,92.43,148.0,78.0,85.0,35.21,38.53,39.53
270_640x640img295_3.jpg,1,193.17,143.26,156.24,207.0,153.0,168.0,42.9,51.17,53.23
270_640x640img296_3.jpg,1,194.67,153.13,172.75,204.0,160.0,182.0,43.1,45.26,47.19
270_640x640img29_3.jpg,1,202.46,135.8,143.35,210.0,139.0,145.0,42.57,34.21,36.23
270_640x640img2_4.jpg,1,215.37,196.28,193.57,230.0,205.0,202.0,44.27,45.63,45.33
270_640x640img30_4.jpg,1,206.28,162.72,170.41,220.0,171.0,179.0,44.24,44.48,46.03
270_640x640img31_3.jpg,1,202.16,157.07,165.44,212.0,155.0,163.0,46.76,46.57,47.74
270_640x640img32_3.jpg,1,215.13,143.84,149.39,221.0,139.0,144.0,30.88,34.68,35.48
270_640x640img33_4.jpg,1,198.5,168.4,173.96,203.0,169.0,176.0,32.22,36.84,39.01
270_640x640img34_3.jpg,1,214.11,152.05,155.04,223.0,155.0,158.0,32.48,36.97,38.38
270_640x640img35_3.jpg,1,215.69,173.24,179.72,239.0,187.0,194.0,59.56,54.65,55.5
270_640x640img36_3.jpg,1,192.56,118.12,116.31,199.0,114.0,112.0,31.85,37.05,38.56
270_640x640img37_4.jpg,1,221.19,168.88,168.05,237.0,174.0,175.0,45.87,51.09,51.48
270_640x640img39_3.jpg,1,176.57,146.34,163.1,185.0,148.0,164.0,37.41,37.55,41.18
270_640x640img3_1.jpg,0,195.84,105.33,93.89,206.0,103.0,91.0,36.19,32.36,32.21
270_640x640img40_1.jpg,0,165.98,88.37,92.74,169.0,83.0,87.0,32.09,40.99,42.99
270_640x640img41_1.jpg,0,150.79,84.88,91.83,151.0,73.0,79.0,37.58,40.92,44.4
270_640x640img42_2.jpg,0,197.54,140.59,153.63,202.0,137.0,150.0,35.01,32.43,35.51
270_640x640img43_2.jpg,0,191.32,113.26,117.14,199.0,108.0,112.0,40.42,47.48,49.89
270_640x640img44_3.jpg,1,196.54,144.19,147.52,227.0,157.0,161.0,69.89,64.29,66.16
270_640x640img45_3.jpg,1,187.67,128.76,136.5,193.0,127.0,137.0,39.26,47.83,50.5
270_640x640img46_4.jpg,1,196.67,158.37,173.7,212.0,162.0,177.0,47.4,54.35,58.48
270_640x640img47_3.jpg,1,229.98,177.37,171.9,235.0,177.0,172.0,23.94,36.94,38.81
270_640x640img48_4.jpg,1,207.14,171.16,175.24,221.0,179.0,183.0,48.09,46.84,48.84
270_640x640img49_3.jpg,1,202.91,146.78,152.15,209.0,145.0,151.0,33.63,45.55,47.05
270_640x640img50_4.jpg,1,203.29,177.34,188.19,206.0,176.0,187.0,31.28,40.25,41.08
270_640x640img51_3.jpg,1,210.63,134.93,145.31,223.0,142.0,153.0,42.89,53.06,54.01
270_640x640img52_3.jpg,1,191.35,140.55,144.11,214.0,150.0,155.0,56.83,57.26,59.68
270_640x640img54_2.jpg,0,172.04,98.9,103.41,175.0,94.0,98.0,31.29,38.03,39.31
270_640x640img55_2.jpg,0,221.44,143.24,147.29,228.0,150.0,153.0,26.08,43.1,42.83
270_640x640img56_2.jpg,0,218.04,164.41,165.32,243.0,177.0,178.0,55.48,58.49,58.55
270_640x640img57_1.jpg,0,182.06,115.13,127.99,186.0,115.0,127.0,32.95,42.77,44.09
270_640x640img58_2.jpg,0,217.41,146.57,147.35,222.0,150.0,149.0,26.42,43.75,45.46
270_640x640img59_2.jpg,0,172.81,104.76,105.72,198.0,105.0,107.0,65.57,50.24,51.97
270_640x640img5_4.jpg,1,217.53,170.81,168.3,226.0,173.0,170.0,29.29,35.33,37.36
270_640x640img60_2.jpg,0,207.28,159.28,161.4,228.0,164.0,168.0,46.84,54.63,55.11
270_640x640img61_3.jpg,1,233.0,184.67,183.08,237.0,189.0,189.0,19.52,36.61,38.12
270_640x640img62_4.jpg,1,213.22,193.67,197.54,221.0,199.0,203.0,34.13,36.95,38.4
270_640x640img63_2.jpg,0,167.61,92.8,98.34,176.0,90.0,97.0,30.65,25.91,23.49
270_640x640img64_1.jpg,0,142.72,77.62,100.67,140.0,66.0,88.0,42.55,44.64,49.15
270_640x640img65_2.jpg,0,237.9,192.19,198.18,246.0,195.0,201.0,21.09,36.36,36.45
270_640x640img66_2.jpg,0,219.84,168.85,169.22,230.0,174.0,175.0,32.99,45.5,46.14
270_640x640img68_3.jpg,1,160.84,106.14,117.91,168.0,99.0,112.0,39.3,44.2,48.37
270_640x640img69_3.jpg,1,205.8,150.6,144.04,210.0,149.0,144.0,27.55,37.62,38.82
270_640x640img6_3.jpg,1,195.25,152.08,152.24,206.0,156.0,156.0,43.65,47.99,49.1
270_640x640img70_4.jpg,1,233.32,193.45,192.22,240.0,195.0,196.0,23.92,32.77,32.89
270_640x640img72_2.jpg,0,203.87,141.52,141.32,214.0,143.0,145.0,40.1,47.24,49.24
270_640x640img73_3.jpg,1,224.77,154.39,154.88,230.0,154.0,155.0,23.56,35.37,34.96
270_640x640img74_4.jpg,1,195.34,153.29,152.12,242.0,179.0,178.0,82.73,70.37,68.32
270_640x640img75_4.jpg,1,208.55,173.48,166.76,219.0,180.0,172.0,34.85,47.67,48.87
270_640x640img76_4.jpg,1,227.16,205.27,199.53,242.0,219.0,211.0,34.02,42.23,42.41
270_640x640img77_3.jpg,1,223.71,179.29,180.72,236.0,182.0,186.0,36.84,51.12,50.76
270_640x640img78_4.jpg,1,213.25,167.75,171.95,221.0,170.0,177.0,36.84,48.22,49.12
270_640x640img79_4.jpg,1,206.4,163.72,164.83,212.0,165.0,166.0,30.06,34.39,34.57
270_640x640img7_1.jpg,0,197.39,130.44,134.37,200.0,121.0,125.0,29.58,48.1,49.65
270_640x640img80_4.jpg,1,215.39,161.71,157.7,221.0,165.0,166.0,31.2,44.18,46.8
270_640x640img81_4.jpg,1,206.69,150.6,157.21,218.0,154.0,162.0,42.34,50.14,50.67
270_640x640img82_4.jpg,1,225.8,178.31,174.02,243.0,185.0,182.0,46.02,52.88,53.17
270_640x640img83_4.jpg,1,193.73,144.37,146.16,200.0,141.0,142.0,40.62,50.21,51.78
270_640x640img84_4.jpg,1,208.14,165.77,162.49,220.0,170.0,168.0,45.76,45.97,47.03
270_640x640img85_1.jpg,0,129.06,67.75,72.89,124.0,59.0,63.0,43.43,32.4,34.59
270_640x640img86_3.jpg,1,204.07,127.12,130.53,214.0,123.0,127.0,36.47,31.07,31.78
270_640x640img87_3.jpg,1,179.4,124.07,120.96,182.0,119.0,115.0,33.55,33.7,32.34
270_640x640img88_5.jpg,1,222.16,195.6,195.98,224.0,194.0,195.0,18.02,25.13,27.93
270_640x640img89_5.jpg,1,221.57,206.05,204.42,234.0,213.0,211.0,34.39,34.11,34.28
270_640x640img8_5.jpg,1,187.18,170.98,167.54,198.0,183.0,181.0,33.69,39.86,43.72
270_640x640img90_4.jpg,1,185.45,152.88,153.44,206.0,166.0,166.0,57.37,52.91,52.55
270_640x640img91_5.jpg,1,188.74,165.48,166.74,214.0,183.0,184.0,65.93,62.7,62.21
270_640x640img92_5.jpg,1,213.55,185.79,187.44,216.0,188.0,189.0,22.23,29.19,31.95
270_640x640img93_5.jpg,1,211.6,197.25,196.02,218.0,203.0,202.0,20.55,26.84,28.11
270_640x640img96_4.jpg,1,199.88,148.69,140.53,203.0,150.0,142.0,32.5,31.48,33.41
270_640x640img97_4.jpg,1,200.6,159.6,154.65,221.0,176.0,171.0,64.13,55.41,55.22
270_640x640img98_3.jpg,1,184.22,138.77,154.83,187.0,133.0,148.0,31.78,30.85,32.39
270_640x640img99_3.jpg,1,172.09,124.85,140.36,177.0,124.0,141.0,33.76,35.41,37.98
270_640x640img9_2.jpg,0,190.21,135.13,145.32,205.0,133.0,144.0,40.36,41.6,43.03
90_640x6402023-09-13&1107_1.jpg,0,137.0,96.27,110.28,148.0,94.0,106.0,33.91,34.43,41.06
90_640x6402023-09-13&29_1.jpg,0,174.01,109.44,107.02,186.0,114.0,111.5,48.1,58.71,61.12
90_640x6402023-09-13&37_1.jpg,0,188.28,158.75,168.63,201.0,163.0,176.0,49.12,59.09,59.09
